,Age,City_Category,Gender,Marital_Status,Occupation,Stay_In_Current_City_Years
2044,26-35,C,M,1.0,16.0,1
2045,26-35,C,M,0.0,16.0,1
2046,18-25,C,M,0.0,16.0,1
2047,36-45,C,M,0.0,16.0,1
2048,46-50,C,M,1.0,16.0,1
2049,26-35,C,M,1.0,16.0,1
2050,26-35,C,M,1.0,16.0,1
2051,36-45,C,M,0.0,16.0,1
2052,46-50,C,M,1.0,16.0,1
2053,46-50,C,M,0.0,16.0,1
2054,46-50,C,M,0.0,16.0,1
2055,55+,A,M,1.0,16.0,1
2056,51-55,C,M,1.0,16.0,1
2057,26-35,C,M,0.0,16.0,1
2058,36-45,C,M,0.0,16.0,1
2059,46-50,C,F,1.0,16.0,1
2060,26-35,C,M,0.0,16.0,1
2061,51-55,A,M,1.0,16.0,1
2062,36-45,C,M,0.0,16.0,1
2063,26-35,B,M,0.0,16.0,1
2064,46-50,C,M,1.0,16.0,1
2065,51-55,A,M,1.0,16.0,1
2066,46-50,B,F,1.0,16.0,1
2067,46-50,C,M,1.0,16.0,1
2068,36-45,C,F,0.0,17.0,1
2069,26-35,C,M,1.0,17.0,1
2070,46-50,C,M,1.0,17.0,1
2071,26-35,C,M,0.0,17.0,1
2072,26-35,C,F,0.0,17.0,1
2073,36-45,B,M,0.0,17.0,1
2074,26-35,A,M,0.0,17.0,1
2075,36-45,C,M,0.0,17.0,1
2076,26-35,C,M,1.0,17.0,1
2077,36-45,B,M,0.0,17.0,1
2078,46-50,B,M,0.0,17.0,1
2079,26-35,C,M,0.0,17.0,1
2080,36-45,C,M,0.0,17.0,1
2081,36-45,C,M,1.0,17.0,1
2082,26-35,C,M,0.0,17.0,1
2083,36-45,A,M,1.0,17.0,1
2084,36-45,C,M,1.0,17.0,1
2085,18-25,B,M,0.0,17.0,1
2086,51-55,A,M,1.0,17.0,1
2087,55+,C,M,1.0,17.0,1
2088,36-45,C,M,1.0,17.0,1
2089,46-50,C,M,1.0,17.0,1
2090,26-35,C,M,1.0,17.0,1
2091,36-45,B,F,1.0,17.0,1
2092,36-45,C,M,0.0,17.0,1
2093,26-35,C,M,1.0,17.0,1
2094,26-35,C,F,0.0,17.0,1
2095,26-35,C,M,1.0,17.0,1
2096,18-25,B,M,0.0,17.0,1
2097,36-45,C,M,1.0,17.0,1
2098,51-55,C,M,1.0,17.0,1
2099,36-45,B,M,1.0,17.0,1
2100,46-50,B,M,1.0,17.0,1
2101,36-45,A,M,0.0,17.0,1
2102,18-25,B,F,1.0,17.0,1
2103,36-45,C,M,0.0,17.0,1
2104,36-45,B,M,0.0,17.0,1
2105,26-35,C,M,0.0,17.0,1
2106,36-45,A,M,0.0,17.0,1
2107,18-25,C,M,1.0,17.0,1
2108,46-50,C,F,0.0,17.0,1
2109,26-35,C,M,1.0,17.0,1
2110,26-35,C,M,0.0,17.0,1
2111,51-55,C,M,0.0,17.0,1
2112,36-45,B,M,0.0,17.0,1
2113,26-35,B,M,1.0,17.0,1
2114,26-35,C,F,1.0,17.0,1
2115,26-35,B,M,0.0,17.0,1
2116,51-55,C,M,0.0,17.0,1
2117,26-35,C,M,0.0,17.0,1
2118,26-35,C,M,0.0,17.0,1
2119,36-45,B,M,0.0,17.0,1
2120,51-55,B,F,1.0,17.0,1
2121,51-55,C,M,0.0,17.0,1
2122,26-35,C,M,0.0,17.0,1
2123,46-50,B,M,1.0,17.0,1
2124,18-25,C,M,0.0,17.0,1
2125,26-35,C,M,0.0,17.0,1
2126,26-35,C,F,1.0,17.0,1
2127,36-45,C,M,0.0,17.0,1
2128,26-35,A,M,0.0,17.0,1
2129,18-25,C,M,0.0,17.0,1
2130,26-35,C,M,1.0,17.0,1
2131,46-50,B,M,1.0,17.0,1
2132,46-50,C,M,1.0,17.0,1
2133,26-35,A,F,1.0,17.0,1
2134,26-35,A,M,1.0,17.0,1
2135,18-25,C,M,0.0,17.0,1
2136,36-45,C,M,0.0,17.0,1
2137,26-35,B,M,0.0,17.0,1
2138,51-55,B,M,1.0,17.0,1
2139,26-35,A,F,0.0,17.0,1
2140,26-35,B,M,0.0,17.0,1
2141,46-50,C,M,1.0,17.0,1
2142,36-45,C,M,1.0,17.0,1
2143,26-35,B,M,0.0,17.0,1
2144,18-25,C,M,0.0,17.0,1
2145,26-35,A,M,0.0,17.0,1
2146,46-50,A,M,1.0,17.0,1
2147,36-45,C,M,0.0,17.0,1
2148,26-35,C,M,0.0,17.0,1
2149,18-25,C,F,0.0,17.0,1
2150,26-35,A,F,0.0,17.0,1
2151,51-55,B,M,1.0,17.0,1
2152,26-35,B,M,0.0,17.0,1
2153,36-45,C,F,0.0,17.0,1
2154,26-35,C,M,0.0,17.0,1
2155,36-45,C,M,0.0,17.0,1
2156,26-35,C,M,0.0,17.0,1
2157,26-35,A,M,0.0,17.0,1
2158,55+,C,M,0.0,17.0,1
2159,26-35,B,M,1.0,17.0,1
2160,26-35,B,M,1.0,17.0,1
2161,51-55,C,F,1.0,17.0,1
2162,36-45,A,M,0.0,17.0,1
2163,36-45,C,M,1.0,17.0,1
2164,26-35,B,M,0.0,17.0,1
2165,46-50,C,M,0.0,17.0,1
2166,26-35,C,M,0.0,17.0,1
2167,46-50,B,M,1.0,17.0,1
2168,26-35,C,M,0.0,17.0,1
2169,36-45,C,M,0.0,17.0,1
2170,26-35,C,M,1.0,17.0,1
2171,51-55,C,M,1.0,17.0,1
2172,36-45,C,M,0.0,17.0,1
2173,36-45,A,M,0.0,17.0,1
2174,26-35,C,M,0.0,17.0,1
2175,0-17,C,M,0.0,17.0,1
2176,36-45,B,M,0.0,17.0,1
2177,26-35,A,M,0.0,17.0,1
2178,26-35,C,M,1.0,17.0,1
2179,26-35,C,M,1.0,17.0,1
2180,36-45,A,M,0.0,17.0,1
2181,26-35,B,M,0.0,17.0,1
2182,51-55,C,M,1.0,17.0,1
2183,46-50,B,M,1.0,17.0,1
2184,26-35,C,M,0.0,17.0,1
2185,18-25,C,M,0.0,17.0,1
2186,18-25,C,M,0.0,17.0,1
2187,26-35,B,M,1.0,17.0,1
2188,36-45,B,M,1.0,18.0,1
2189,26-35,B,M,0.0,18.0,1
2190,18-25,C,M,0.0,18.0,1
2191,18-25,B,M,0.0,18.0,1
2192,18-25,B,M,1.0,18.0,1
2193,36-45,B,M,0.0,18.0,1
2194,26-35,A,M,1.0,18.0,1
2195,51-55,C,M,0.0,18.0,1
2196,26-35,C,M,1.0,18.0,1
2197,46-50,C,M,1.0,18.0,1
2198,26-35,C,M,1.0,18.0,1
2199,55+,C,M,1.0,18.0,1
2200,51-55,B,M,1.0,18.0,1
2201,51-55,B,M,1.0,18.0,1
2202,18-25,C,M,0.0,18.0,1
2203,26-35,C,M,0.0,18.0,1
2204,26-35,B,M,0.0,19.0,1
2205,26-35,C,M,0.0,19.0,1
2206,18-25,B,M,0.0,19.0,1
2207,26-35,A,F,0.0,19.0,1
2208,55+,B,M,1.0,19.0,1
2209,26-35,C,M,0.0,19.0,1
2210,51-55,C,M,1.0,19.0,1
2211,18-25,C,M,0.0,19.0,1
2212,36-45,B,M,0.0,19.0,1
2213,18-25,C,M,0.0,19.0,1
2214,26-35,C,M,0.0,19.0,1
2215,18-25,A,M,0.0,19.0,1
2216,26-35,A,F,1.0,19.0,1
2217,36-45,C,F,0.0,19.0,1
2218,0-17,B,F,0.0,19.0,1
2219,0-17,B,M,0.0,19.0,1
2220,18-25,C,M,0.0,19.0,1
2221,46-50,C,M,1.0,19.0,1
2222,26-35,C,M,1.0,20.0,1
2223,18-25,A,M,0.0,20.0,1
2224,46-50,A,M,0.0,20.0,1
2225,51-55,B,M,1.0,20.0,1
2226,36-45,C,M,0.0,20.0,1
2227,26-35,B,M,0.0,20.0,1
2228,26-35,C,M,1.0,20.0,1
2229,36-45,A,F,0.0,20.0,1
2230,51-55,C,M,1.0,20.0,1
2231,51-55,C,F,1.0,20.0,1
2232,36-45,C,M,0.0,20.0,1
2233,26-35,C,M,0.0,20.0,1
2234,26-35,B,M,0.0,20.0,1
2235,26-35,B,F,1.0,20.0,1
2236,51-55,B,M,1.0,20.0,1
2237,26-35,B,M,0.0,20.0,1
2238,26-35,B,M,1.0,20.0,1
2239,26-35,B,M,1.0,20.0,1
2240,26-35,B,M,0.0,20.0,1
2241,36-45,A,F,0.0,20.0,1
2242,18-25,C,F,0.0,20.0,1
2243,26-35,C,M,0.0,20.0,1
2244,26-35,B,F,0.0,20.0,1
2245,36-45,B,M,0.0,20.0,1
2246,26-35,B,M,1.0,20.0,1
2247,36-45,A,M,1.0,20.0,1
2248,26-35,A,M,0.0,20.0,1
2249,51-55,A,M,1.0,20.0,1
2250,26-35,B,F,1.0,20.0,1
2251,18-25,C,M,0.0,20.0,1
2252,55+,B,M,1.0,20.0,1
2253,18-25,A,M,1.0,20.0,1
2254,18-25,B,M,0.0,20.0,1
2255,36-45,A,F,0.0,20.0,1
2256,18-25,C,M,1.0,20.0,1
2257,26-35,A,M,0.0,20.0,1
2258,46-50,C,F,1.0,20.0,1
2259,26-35,B,M,1.0,20.0,1
2260,18-25,B,M,1.0,20.0,1
2261,18-25,A,M,0.0,20.0,1
2262,26-35,C,M,1.0,20.0,1
2263,18-25,C,M,0.0,20.0,1
2264,26-35,B,M,0.0,20.0,1
2265,18-25,B,F,0.0,20.0,1
2266,55+,C,M,0.0,20.0,1
2267,26-35,B,F,1.0,20.0,1
2268,26-35,A,M,1.0,20.0,1
2269,36-45,A,M,1.0,20.0,1
2270,26-35,B,M,1.0,20.0,1
2271,26-35,B,M,0.0,20.0,1
2272,26-35,C,M,0.0,20.0,1
2273,18-25,C,M,0.0,20.0,1
2274,26-35,A,M,1.0,20.0,1
2275,51-55,B,F,1.0,20.0,1
2276,26-35,A,F,1.0,20.0,1
2277,36-45,C,M,1.0,20.0,1
2278,36-45,B,F,0.0,20.0,1
2279,26-35,B,M,1.0,20.0,1
2280,18-25,C,F,0.0,20.0,1
2281,36-45,B,F,0.0,20.0,1
2282,26-35,B,M,1.0,20.0,1
2283,36-45,C,M,0.0,20.0,1
2284,26-35,A,F,1.0,20.0,1
2285,26-35,A,F,0.0,20.0,1
2286,26-35,C,F,1.0,20.0,1
2287,46-50,B,M,1.0,20.0,1
2288,26-35,B,M,1.0,20.0,1
2289,26-35,C,M,0.0,20.0,1
2290,18-25,B,M,1.0,20.0,1
2291,46-50,B,M,1.0,20.0,1
2292,36-45,C,F,1.0,20.0,1
2293,55+,B,M,0.0,20.0,1
2294,36-45,C,F,1.0,20.0,1
2295,26-35,C,M,0.0,20.0,1
2296,51-55,B,M,1.0,20.0,1
2297,26-35,B,M,0.0,20.0,1
2298,36-45,C,F,0.0,20.0,1
2299,18-25,C,M,0.0,20.0,1
2300,36-45,B,M,1.0,20.0,1
2301,46-50,C,M,0.0,20.0,1
2302,36-45,B,F,0.0,20.0,1
2303,36-45,C,M,1.0,20.0,1
2304,55+,C,M,1.0,8.0,2
2305,26-35,C,M,0.0,0.0,2
2306,55+,C,M,1.0,0.0,2
2307,18-25,B,M,1.0,0.0,2
2308,51-55,B,M,1.0,0.0,2
2309,18-25,C,F,0.0,0.0,2
2310,46-50,B,F,1.0,0.0,2
2311,26-35,C,M,0.0,0.0,2
2312,36-45,B,M,1.0,0.0,2
2313,26-35,B,F,1.0,0.0,2
2314,0-17,A,F,0.0,0.0,2
2315,18-25,C,M,0.0,0.0,2
2316,46-50,C,M,1.0,0.0,2
2317,18-25,B,M,0.0,0.0,2
2318,26-35,C,M,1.0,0.0,2
2319,26-35,C,F,0.0,0.0,2
2320,18-25,A,F,0.0,0.0,2
2321,36-45,C,M,0.0,0.0,2
2322,26-35,A,M,0.0,0.0,2
2323,36-45,B,M,0.0,0.0,2
2324,51-55,C,M,1.0,0.0,2
2325,36-45,B,M,0.0,0.0,2
2326,18-25,C,M,0.0,0.0,2
2327,18-25,C,F,0.0,0.0,2
2328,26-35,C,M,0.0,0.0,2
2329,51-55,C,M,0.0,0.0,2
2330,51-55,B,M,1.0,0.0,2
2331,36-45,C,M,0.0,0.0,2
2332,36-45,C,M,0.0,0.0,2
2333,36-45,C,F,0.0,0.0,2
2334,26-35,C,M,0.0,0.0,2
2335,26-35,C,M,0.0,0.0,2
2336,46-50,C,M,0.0,0.0,2
2337,46-50,C,M,1.0,0.0,2
2338,36-45,C,F,0.0,0.0,2
2339,26-35,C,M,1.0,0.0,2
2340,26-35,B,M,1.0,0.0,2
2341,18-25,C,M,0.0,0.0,2
2342,26-35,C,M,1.0,0.0,2
2343,26-35,A,M,0.0,0.0,2
2344,18-25,B,M,0.0,0.0,2
2345,51-55,C,M,1.0,0.0,2
2346,26-35,C,M,0.0,0.0,2
2347,26-35,C,M,0.0,0.0,2
2348,26-35,B,M,0.0,0.0,2
2349,36-45,B,F,0.0,0.0,2
2350,26-35,C,M,1.0,0.0,2
2351,26-35,C,F,1.0,0.0,2
2352,26-35,C,M,0.0,0.0,2
2353,26-35,B,F,0.0,0.0,2
2354,46-50,C,M,0.0,0.0,2
2355,26-35,B,F,0.0,0.0,2
2356,18-25,C,M,0.0,0.0,2
2357,26-35,C,M,0.0,0.0,2
2358,26-35,C,M,1.0,0.0,2
2359,26-35,C,M,1.0,0.0,2
2360,26-35,B,M,0.0,0.0,2
2361,18-25,B,M,0.0,0.0,2
2362,0-17,C,F,0.0,0.0,2
2363,0-17,B,M,0.0,0.0,2
2364,26-35,A,F,0.0,0.0,2
2365,26-35,C,F,0.0,0.0,2
2366,26-35,B,F,1.0,0.0,2
2367,36-45,A,F,0.0,0.0,2
2368,26-35,B,F,0.0,0.0,2
2369,36-45,C,M,1.0,0.0,2
2370,26-35,A,F,1.0,0.0,2
2371,36-45,A,F,1.0,0.0,2
2372,26-35,A,M,0.0,0.0,2
2373,18-25,A,F,0.0,0.0,2
2374,18-25,A,F,0.0,0.0,2
2375,55+,B,M,1.0,0.0,2
2376,26-35,C,F,1.0,0.0,2
2377,36-45,A,F,1.0,0.0,2
2378,36-45,C,F,0.0,0.0,2
2379,36-45,C,M,1.0,0.0,2
2380,26-35,A,F,0.0,0.0,2
2381,55+,C,F,0.0,0.0,2
2382,36-45,C,F,0.0,0.0,2
2383,51-55,B,M,1.0,0.0,2
2384,18-25,A,M,0.0,0.0,2
2385,18-25,C,M,0.0,0.0,2
2386,26-35,B,F,1.0,0.0,2
2387,46-50,C,F,1.0,0.0,2
2388,26-35,A,M,1.0,0.0,2
2389,46-50,C,F,1.0,0.0,2
2390,51-55,A,F,0.0,0.0,2
2391,36-45,A,F,0.0,0.0,2
2392,36-45,B,M,0.0,0.0,2
2393,26-35,B,M,1.0,0.0,2
2394,36-45,C,M,0.0,0.0,2
2395,36-45,A,M,0.0,0.0,2
2396,51-55,C,M,0.0,0.0,2
2397,51-55,C,F,0.0,0.0,2
2398,36-45,C,M,1.0,0.0,2
2399,26-35,B,M,0.0,0.0,2
2400,26-35,C,M,1.0,0.0,2
2401,51-55,C,M,1.0,0.0,2
2402,26-35,C,M,1.0,0.0,2
2403,26-35,B,M,0.0,0.0,2
2404,26-35,B,M,0.0,0.0,2
2405,36-45,C,M,0.0,0.0,2
2406,26-35,C,F,0.0,1.0,2
2407,46-50,C,M,0.0,1.0,2
2408,55+,C,M,0.0,1.0,2
2409,55+,C,M,0.0,1.0,2
2410,51-55,B,F,1.0,1.0,2
2411,18-25,A,F,0.0,1.0,2
2412,51-55,C,M,0.0,1.0,2
2413,36-45,B,M,0.0,1.0,2
2414,36-45,C,F,1.0,1.0,2
2415,36-45,B,F,0.0,1.0,2
2416,18-25,C,F,1.0,1.0,2
2417,36-45,C,M,0.0,1.0,2
2418,36-45,C,M,1.0,1.0,2
2419,46-50,C,M,1.0,1.0,2
2420,36-45,A,M,0.0,1.0,2
2421,55+,A,M,0.0,1.0,2
2422,51-55,C,M,1.0,1.0,2
2423,18-25,B,F,0.0,1.0,2
2424,36-45,A,M,0.0,1.0,2
2425,46-50,C,F,1.0,1.0,2
2426,18-25,C,M,1.0,1.0,2
2427,55+,B,M,0.0,1.0,2
2428,26-35,A,F,0.0,1.0,2
2429,0-17,C,M,0.0,1.0,2
2430,26-35,B,F,0.0,1.0,2
2431,36-45,C,M,0.0,1.0,2
2432,46-50,B,F,0.0,1.0,2
2433,46-50,C,F,1.0,1.0,2
2434,36-45,C,M,0.0,1.0,2
2435,46-50,B,M,1.0,1.0,2
2436,18-25,B,M,1.0,1.0,2
2437,18-25,C,M,0.0,1.0,2
2438,18-25,A,F,0.0,1.0,2
2439,18-25,B,M,0.0,1.0,2
2440,26-35,A,M,1.0,1.0,2
2441,36-45,C,F,0.0,1.0,2
2442,36-45,A,M,1.0,1.0,2
2443,51-55,B,M,1.0,1.0,2
2444,26-35,C,M,1.0,1.0,2
2445,26-35,A,M,0.0,1.0,2
2446,55+,C,F,0.0,1.0,2
2447,26-35,B,F,1.0,1.0,2
2448,26-35,C,M,0.0,1.0,2
2449,18-25,C,M,1.0,1.0,2
2450,55+,B,M,0.0,1.0,2
2451,18-25,C,M,0.0,1.0,2
2452,26-35,A,F,0.0,1.0,2
2453,46-50,B,F,1.0,1.0,2
2454,55+,C,M,0.0,1.0,2
2455,26-35,C,F,0.0,1.0,2
2456,26-35,B,M,0.0,1.0,2
2457,26-35,C,F,0.0,1.0,2
2458,55+,C,M,1.0,1.0,2
2459,46-50,B,F,0.0,1.0,2
2460,18-25,B,M,1.0,1.0,2
2461,46-50,B,M,1.0,1.0,2
2462,26-35,A,F,1.0,1.0,2
2463,36-45,C,M,1.0,1.0,2
2464,26-35,A,M,0.0,1.0,2
2465,18-25,B,F,0.0,1.0,2
2466,51-55,B,F,0.0,1.0,2
2467,26-35,C,F,1.0,1.0,2
2468,46-50,B,F,1.0,1.0,2
2469,51-55,C,F,0.0,1.0,2
2470,36-45,C,M,0.0,1.0,2
2471,36-45,B,M,1.0,1.0,2
2472,26-35,B,M,1.0,1.0,2
2473,51-55,C,M,0.0,1.0,2
2474,26-35,B,M,1.0,1.0,2
2475,55+,C,M,1.0,1.0,2
2476,46-50,C,M,1.0,1.0,2
2477,36-45,C,F,1.0,1.0,2
2478,26-35,C,M,0.0,1.0,2
2479,46-50,C,F,0.0,1.0,2
2480,51-55,C,F,0.0,1.0,2
2481,36-45,B,M,1.0,1.0,2
2482,51-55,B,M,0.0,1.0,2
2483,26-35,C,M,0.0,1.0,2
2484,18-25,A,F,0.0,1.0,2
2485,55+,C,M,1.0,1.0,2
2486,46-50,C,M,1.0,1.0,2
2487,26-35,A,M,0.0,1.0,2
2488,46-50,C,M,1.0,1.0,2
2489,36-45,C,F,1.0,1.0,2
2490,18-25,A,M,0.0,1.0,2
2491,36-45,C,F,0.0,2.0,2
2492,36-45,C,M,1.0,2.0,2
2493,18-25,C,M,0.0,2.0,2
2494,36-45,A,M,0.0,2.0,2
2495,18-25,C,M,0.0,2.0,2
2496,36-45,C,M,1.0,2.0,2
2497,36-45,C,F,1.0,2.0,2
2498,26-35,C,M,0.0,2.0,2
2499,36-45,C,M,0.0,2.0,2
2500,51-55,C,M,0.0,2.0,2
2501,55+,C,F,1.0,2.0,2
2502,26-35,B,M,0.0,2.0,2
2503,36-45,C,M,1.0,2.0,2
2504,36-45,C,M,0.0,2.0,2
2505,26-35,A,M,0.0,2.0,2
2506,26-35,C,F,1.0,2.0,2
2507,46-50,B,F,0.0,2.0,2
2508,46-50,B,M,1.0,2.0,2
2509,18-25,C,M,0.0,2.0,2
2510,46-50,B,M,0.0,2.0,2
2511,46-50,C,F,0.0,2.0,2
2512,26-35,B,F,1.0,2.0,2
2513,51-55,C,M,1.0,2.0,2
2514,26-35,A,M,0.0,2.0,2
2515,0-17,A,F,0.0,2.0,2
2516,26-35,C,M,0.0,2.0,2
2517,26-35,B,F,0.0,2.0,2
2518,55+,B,F,1.0,2.0,2
2519,26-35,A,M,1.0,2.0,2
2520,18-25,B,M,1.0,2.0,2
2521,26-35,B,M,1.0,2.0,2
2522,26-35,B,F,0.0,2.0,2
2523,18-25,C,F,1.0,2.0,2
2524,26-35,C,F,0.0,2.0,2
2525,36-45,A,F,0.0,2.0,2
2526,36-45,C,F,1.0,2.0,2
2527,26-35,A,M,1.0,2.0,2
2528,36-45,A,F,1.0,2.0,2
2529,55+,C,M,1.0,2.0,2
2530,55+,C,F,1.0,2.0,2
2531,26-35,A,M,1.0,2.0,2
2532,26-35,A,M,0.0,2.0,2
2533,26-35,B,F,1.0,3.0,2
2534,46-50,B,M,1.0,3.0,2
2535,51-55,C,F,0.0,3.0,2
2536,26-35,B,M,0.0,3.0,2
2537,36-45,B,F,0.0,3.0,2
2538,18-25,B,M,0.0,3.0,2
2539,26-35,A,F,0.0,3.0,2
2540,26-35,C,M,0.0,3.0,2
2541,26-35,B,F,0.0,3.0,2
2542,36-45,A,F,0.0,3.0,2
2543,26-35,A,M,0.0,3.0,2
2544,26-35,C,M,0.0,3.0,2
2545,46-50,B,F,1.0,3.0,2
2546,18-25,C,F,1.0,3.0,2
2547,26-35,A,M,0.0,3.0,2
2548,55+,A,M,1.0,3.0,2
2549,55+,C,M,1.0,3.0,2
2550,51-55,C,F,1.0,3.0,2
2551,46-50,C,F,0.0,3.0,2
2552,36-45,A,M,0.0,3.0,2
2553,26-35,C,F,0.0,3.0,2
2554,46-50,C,M,1.0,3.0,2
2555,18-25,B,M,0.0,3.0,2
2556,51-55,A,M,1.0,3.0,2
2557,36-45,C,F,0.0,3.0,2
2558,36-45,B,F,1.0,3.0,2
2559,26-35,C,M,0.0,3.0,2
2560,26-35,B,M,0.0,4.0,2
2561,18-25,C,M,1.0,4.0,2
2562,18-25,B,M,0.0,4.0,2
2563,18-25,B,F,0.0,4.0,2
2564,18-25,C,M,0.0,4.0,2
2565,26-35,B,M,0.0,4.0,2
2566,18-25,A,M,1.0,4.0,2
2567,26-35,B,F,0.0,4.0,2
2568,18-25,C,M,0.0,4.0,2
2569,18-25,B,M,1.0,4.0,2
2570,36-45,B,F,1.0,4.0,2
2571,18-25,C,F,0.0,4.0,2
2572,18-25,C,F,0.0,4.0,2
2573,18-25,B,M,0.0,4.0,2
2574,18-25,C,M,1.0,4.0,2
2575,18-25,A,F,0.0,4.0,2
2576,18-25,C,M,0.0,4.0,2
2577,18-25,C,M,0.0,4.0,2
2578,26-35,A,F,0.0,4.0,2
2579,26-35,C,M,1.0,4.0,2
2580,26-35,A,M,0.0,4.0,2
2581,18-25,C,M,0.0,4.0,2
2582,18-25,C,M,0.0,4.0,2
2583,26-35,C,F,0.0,4.0,2
2584,26-35,B,M,0.0,4.0,2
2585,26-35,A,M,0.0,4.0,2
2586,26-35,A,M,0.0,4.0,2
2587,18-25,B,F,0.0,4.0,2
2588,18-25,A,F,0.0,4.0,2
2589,26-35,A,M,1.0,4.0,2
2590,18-25,A,M,0.0,4.0,2
2591,26-35,C,M,0.0,4.0,2
2592,18-25,C,F,0.0,4.0,2
2593,36-45,A,F,0.0,4.0,2
2594,18-25,B,F,1.0,4.0,2
2595,18-25,C,M,1.0,4.0,2
2596,18-25,C,M,0.0,4.0,2
2597,18-25,C,F,0.0,4.0,2
2598,18-25,C,F,0.0,4.0,2
2599,18-25,A,M,0.0,4.0,2
2600,18-25,C,M,0.0,4.0,2
2601,18-25,C,F,0.0,4.0,2
2602,18-25,B,M,0.0,4.0,2
2603,26-35,B,F,1.0,4.0,2
2604,18-25,C,M,0.0,4.0,2
2605,18-25,C,M,0.0,4.0,2
2606,18-25,A,M,0.0,4.0,2
2607,18-25,C,F,0.0,4.0,2
2608,26-35,B,M,0.0,4.0,2
2609,26-35,A,M,0.0,4.0,2
2610,18-25,C,M,1.0,4.0,2
2611,18-25,A,M,0.0,4.0,2
2612,18-25,A,M,0.0,4.0,2
2613,18-25,A,M,1.0,4.0,2
2614,18-25,A,F,0.0,4.0,2
2615,18-25,A,M,1.0,4.0,2
2616,26-35,A,M,1.0,4.0,2
2617,26-35,B,F,0.0,4.0,2
2618,18-25,A,F,0.0,4.0,2
2619,18-25,C,M,0.0,4.0,2
2620,18-25,A,F,0.0,4.0,2
2621,18-25,C,M,0.0,4.0,2
2622,18-25,B,M,0.0,4.0,2
2623,26-35,B,F,1.0,4.0,2
2624,26-35,C,M,0.0,4.0,2
2625,18-25,C,F,0.0,4.0,2
2626,18-25,B,M,0.0,4.0,2
2627,18-25,C,M,0.0,4.0,2
2628,18-25,C,M,0.0,4.0,2
2629,18-25,C,F,0.0,4.0,2
2630,18-25,B,M,0.0,4.0,2
2631,26-35,C,M,0.0,4.0,2
2632,18-25,C,F,0.0,4.0,2
2633,26-35,A,M,1.0,4.0,2
2634,18-25,B,M,0.0,4.0,2
2635,18-25,A,M,1.0,4.0,2
2636,18-25,A,M,0.0,4.0,2
2637,26-35,C,M,0.0,4.0,2
2638,18-25,C,M,0.0,4.0,2
2639,18-25,B,F,1.0,4.0,2
2640,26-35,B,M,1.0,4.0,2
2641,18-25,B,M,1.0,4.0,2
2642,18-25,C,M,0.0,4.0,2
2643,18-25,B,M,1.0,4.0,2
2644,18-25,A,M,0.0,4.0,2
2645,18-25,B,M,1.0,4.0,2
2646,18-25,B,M,0.0,4.0,2
2647,26-35,C,M,0.0,4.0,2
2648,26-35,B,M,0.0,4.0,2
2649,18-25,B,M,0.0,4.0,2
2650,18-25,A,M,0.0,4.0,2
2651,18-25,A,F,0.0,4.0,2
2652,18-25,B,M,0.0,4.0,2
2653,18-25,B,F,0.0,4.0,2
2654,18-25,C,M,0.0,4.0,2
2655,26-35,C,M,0.0,4.0,2
2656,18-25,B,F,0.0,4.0,2
2657,26-35,A,M,0.0,4.0,2
2658,18-25,C,M,0.0,4.0,2
2659,18-25,C,M,0.0,4.0,2
2660,18-25,B,F,0.0,4.0,2
2661,18-25,C,M,0.0,4.0,2
2662,26-35,C,M,0.0,4.0,2
2663,18-25,B,M,0.0,4.0,2
2664,18-25,A,F,0.0,4.0,2
2665,26-35,A,M,0.0,4.0,2
2666,18-25,C,M,1.0,4.0,2
2667,18-25,C,F,0.0,4.0,2
2668,26-35,A,M,1.0,4.0,2
2669,18-25,A,M,0.0,4.0,2
2670,18-25,C,M,1.0,4.0,2
2671,18-25,B,M,0.0,4.0,2
2672,18-25,C,M,0.0,4.0,2
2673,18-25,B,M,1.0,4.0,2
2674,26-35,A,F,0.0,4.0,2
2675,18-25,B,F,0.0,4.0,2
2676,18-25,B,M,0.0,4.0,2
2677,18-25,C,F,0.0,4.0,2
2678,46-50,C,M,0.0,4.0,2
2679,18-25,B,F,0.0,4.0,2
2680,18-25,B,M,0.0,4.0,2
2681,26-35,B,M,0.0,4.0,2
2682,18-25,C,M,0.0,4.0,2
2683,18-25,C,M,0.0,4.0,2
2684,18-25,C,M,0.0,4.0,2
2685,18-25,B,M,0.0,4.0,2
2686,18-25,C,M,0.0,4.0,2
2687,26-35,B,M,1.0,4.0,2
2688,18-25,C,M,1.0,4.0,2
2689,18-25,C,F,1.0,4.0,2
2690,18-25,A,M,0.0,4.0,2
2691,36-45,C,M,1.0,4.0,2
2692,18-25,C,M,0.0,4.0,2
2693,26-35,C,M,1.0,4.0,2
2694,26-35,A,M,0.0,4.0,2
2695,18-25,B,F,0.0,4.0,2
2696,18-25,A,M,0.0,4.0,2
2697,18-25,B,F,0.0,5.0,2
2698,26-35,B,M,0.0,5.0,2
2699,36-45,A,M,0.0,5.0,2
2700,36-45,C,F,1.0,5.0,2
2701,26-35,B,M,0.0,5.0,2
2702,36-45,C,M,1.0,5.0,2
2703,26-35,A,M,0.0,5.0,2
2704,26-35,C,F,0.0,5.0,2
2705,26-35,C,M,0.0,5.0,2
2706,26-35,C,M,0.0,5.0,2
2707,18-25,C,M,1.0,5.0,2
2708,26-35,C,F,1.0,5.0,2
2709,36-45,C,M,0.0,5.0,2
